customer_id,campaign_id,state,action,mdpreward,next_state
596,26,_Spend=397.52,529,-1,_Spend=63.76
596,26,_Spend=63.76,790,-1,_Spend=35.62
596,30,_Spend=35.62,933,1,_Spend=317.73
596,26,_Spend=317.73,529,0,_Spend=317.73
596,26,_Spend=317.73,529,-1,_Spend=81.57
596,26,_Spend=81.57,356,1,_Spend=181.3
596,13,_Spend=181.3,468,0,_Spend=181.3
596,13,_Spend=181.3,468,-1,_Spend=135.0
596,13,_Spend=135.0,468,-1,_Spend=81.57
596,26,_Spend=81.57,356,1,_Spend=99.38
596,26,_Spend=99.38,529,0,_Spend=99.38
596,26,_Spend=99.38,529,0,_Spend=99.38
596,26,_Spend=99.38,529,1,_Spend=654.34
596,26,_Spend=654.34,529,-1,_Spend=317.73
596,26,_Spend=317.73,529,-1,_Spend=99.38
596,26,_Spend=99.38,529,-1,_Spend=75.51
596,26,_Spend=75.51,361,-1,_Spend=71.24
596,13,_Spend=71.24,468,0,_Spend=nan
598,30,_Spend=95.11,666,0,_Spend=95.11
598,30,_Spend=95.11,666,-1,_Spend=70.88
598,30,_Spend=70.88,683,0,_Spend=70.88
598,30,_Spend=70.88,683,1,_Spend=95.11
598,30,_Spend=95.11,666,1,_Spend=106.5
598,8,_Spend=106.5,1002,-1,_Spend=38.82
598,30,_Spend=38.82,614,1,_Spend=106.5
598,30,_Spend=106.5,1003,1,_Spend=192.35
598,8,_Spend=192.35,73,0,_Spend=192.35
598,26,_Spend=192.35,369,1,_Spend=355.84
598,13,_Spend=355.84,773,0,_Spend=355.84
598,13,_Spend=355.84,773,0,_Spend=nan
600,13,_Spend=45.95,110,0,_Spend=nan
602,13,_Spend=117.19,113,1,_Spend=351.57
602,13,_Spend=351.57,113,0,_Spend=nan
603,8,_Spend=28.14,90,1,_Spend=74.45
603,12,_Spend=74.45,526,1,_Spend=142.12
603,12,_Spend=142.12,783,-1,_Spend=37.4
603,12,_Spend=37.4,108,1,_Spend=95.11
603,13,_Spend=95.11,23,-1,_Spend=57.0
603,13,_Spend=57.0,21,-1,_Spend=53.07
603,13,_Spend=53.07,21,1,_Spend=67.68
603,13,_Spend=67.68,21,1,_Spend=74.45
603,12,_Spend=74.45,526,1,_Spend=142.12
603,12,_Spend=142.12,783,1,_Spend=319.5
603,13,_Spend=319.5,23,-1,_Spend=56.99
603,13,_Spend=56.99,21,1,_Spend=220.84
603,13,_Spend=220.84,21,-1,_Spend=56.99
603,13,_Spend=56.99,21,1,_Spend=60.2
603,13,_Spend=60.2,21,1,_Spend=70.88
603,13,_Spend=70.88,21,-1,_Spend=35.26
603,13,_Spend=35.26,21,1,_Spend=142.12
603,13,_Spend=142.12,21,-1,_Spend=95.82
603,13,_Spend=95.82,21,1,_Spend=605.18
603,13,_Spend=605.18,23,-1,_Spend=117.19
603,13,_Spend=117.19,21,0,_Spend=117.19
603,13,_Spend=117.19,21,-1,_Spend=71.24
603,13,_Spend=71.24,161,1,_Spend=637.95
603,13,_Spend=637.95,23,-1,_Spend=71.24
603,13,_Spend=71.24,161,-1,_Spend=67.68
603,13,_Spend=67.68,21,-1,_Spend=37.4
603,13,_Spend=37.4,23,1,_Spend=212.65
603,13,_Spend=212.65,23,-1,_Spend=102.59
603,13,_Spend=102.59,23,-1,_Spend=37.4
603,13,_Spend=37.4,23,0,_Spend=37.4
603,13,_Spend=37.4,23,1,_Spend=95.82
603,13,_Spend=95.82,21,1,_Spend=142.12
603,13,_Spend=142.12,21,-1,_Spend=77.3
603,13,_Spend=77.3,23,-1,_Spend=63.76
603,13,_Spend=63.76,23,-1,_Spend=63.4
603,13,_Spend=63.4,21,-1,_Spend=42.39
603,13,_Spend=42.39,21,-1,_Spend=35.26
603,13,_Spend=35.26,21,1,_Spend=71.24
603,13,_Spend=71.24,161,0,_Spend=nan
604,13,_Spend=52.36,21,-1,_Spend=43.46
604,13,_Spend=43.46,21,0,_Spend=nan
606,26,_Spend=85.13,981,-1,_Spend=56.64
606,26,_Spend=56.64,876,0,_Spend=nan
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=445.25
607,30,_Spend=445.25,409,-1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=56.64
607,2,_Spend=56.64,514,1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=53.43
607,30,_Spend=53.43,409,0,_Spend=53.43
607,30,_Spend=53.43,409,1,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=44.51
607,30,_Spend=44.51,409,1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,1,_Spend=160.29
607,30,_Spend=160.29,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,1,_Spend=204.79
607,30,_Spend=204.79,409,-1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=44.51
607,30,_Spend=44.51,409,1,_Spend=160.29
607,30,_Spend=160.29,409,-1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=56.28
607,26,_Spend=56.28,350,1,_Spend=284.96
607,30,_Spend=284.96,409,-1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,1,_Spend=284.96
607,30,_Spend=284.96,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,-1,_Spend=17.81
607,30,_Spend=17.81,409,0,_Spend=17.81
607,30,_Spend=17.81,409,1,_Spend=84.78
607,30,_Spend=84.78,409,0,_Spend=84.78
607,30,_Spend=84.78,409,0,_Spend=84.78
607,30,_Spend=84.78,409,0,_Spend=84.78
607,30,_Spend=84.78,409,0,_Spend=84.78
607,30,_Spend=84.78,409,1,_Spend=284.96
607,30,_Spend=284.96,409,-1,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,0,_Spend=71.24
607,30,_Spend=71.24,409,1,_Spend=180.59
607,30,_Spend=180.59,409,-1,_Spend=24.58
607,30,_Spend=24.58,409,1,_Spend=84.78
607,30,_Spend=84.78,409,-1,_Spend=24.58
607,30,_Spend=24.58,409,0,_Spend=24.58
607,30,_Spend=24.58,409,1,_Spend=59.49
607,8,_Spend=59.49,672,1,_Spend=202.67
607,13,_Spend=202.67,22,0,_Spend=202.67
607,13,_Spend=202.67,22,-1,_Spend=142.12
607,13,_Spend=142.12,22,-1,_Spend=84.78
607,30,_Spend=84.78,409,1,_Spend=144.98
607,30,_Spend=144.98,409,0,_Spend=144.98
607,30,_Spend=144.98,409,1,_Spend=312.03
607,30,_Spend=312.03,409,-1,_Spend=84.78
607,30,_Spend=84.78,409,0,_Spend=84.78
607,13,_Spend=84.78,408,0,_Spend=84.78
607,13,_Spend=84.78,408,1,_Spend=312.03
607,13,_Spend=312.03,408,-1,_Spend=144.98
607,13,_Spend=144.98,408,0,_Spend=144.98
607,13,_Spend=144.98,408,1,_Spend=202.67
607,13,_Spend=202.67,413,0,_Spend=202.67
607,13,_Spend=202.67,413,0,_Spend=nan
608,8,_Spend=117.19,6,-1,_Spend=113.63
608,8,_Spend=113.63,6,-1,_Spend=97.95
608,8,_Spend=97.95,6,1,_Spend=255.39
608,8,_Spend=255.39,6,-1,_Spend=78.01
608,8,_Spend=78.01,6,1,_Spend=106.5
608,8,_Spend=106.5,7,0,_Spend=106.5
608,8,_Spend=106.5,7,-1,_Spend=78.01
608,8,_Spend=78.01,6,1,_Spend=85.13
608,8,_Spend=85.13,6,1,_Spend=142.12
608,8,_Spend=142.12,7,0,_Spend=142.12
608,13,_Spend=142.12,23,1,_Spend=284.6
608,13,_Spend=284.6,23,-1,_Spend=106.5
608,13,_Spend=106.5,23,0,_Spend=106.5
608,8,_Spend=106.5,7,0,_Spend=106.5
608,13,_Spend=106.5,20,1,_Spend=195.2
608,8,_Spend=195.2,6,0,_Spend=195.2
608,8,_Spend=195.2,6,1,_Spend=199.12
608,13,_Spend=199.12,22,0,_Spend=199.12
608,13,_Spend=199.12,22,-1,_Spend=195.2
608,13,_Spend=195.2,22,0,_Spend=195.2
608,13,_Spend=195.2,22,-1,_Spend=159.93
608,13,_Spend=159.93,23,0,_Spend=159.93
608,13,_Spend=159.93,23,-1,_Spend=142.12
608,13,_Spend=142.12,23,-1,_Spend=70.88
608,13,_Spend=70.88,23,1,_Spend=159.93
608,13,_Spend=159.93,23,-1,_Spend=63.76
608,8,_Spend=63.76,6,1,_Spend=88.69
608,8,_Spend=88.69,6,1,_Spend=113.63
608,8,_Spend=113.63,6,1,_Spend=212.66
608,13,_Spend=212.66,982,-1,_Spend=28.14
608,13,_Spend=28.14,982,0,_Spend=28.14
608,13,_Spend=28.14,982,0,_Spend=28.14
608,13,_Spend=28.14,982,0,_Spend=28.14
608,13,_Spend=28.14,982,1,_Spend=63.76
608,13,_Spend=63.76,982,0,_Spend=63.76
608,13,_Spend=63.76,982,-1,_Spend=53.43
608,8,_Spend=53.43,7,1,_Spend=141.06
608,8,_Spend=141.06,7,-1,_Spend=127.87
608,8,_Spend=127.87,7,0,_Spend=127.87
608,8,_Spend=127.87,7,-1,_Spend=53.43
608,13,_Spend=53.43,20,1,_Spend=127.87
608,13,_Spend=127.87,20,0,_Spend=127.87
608,13,_Spend=127.87,20,1,_Spend=141.06
608,13,_Spend=141.06,20,-1,_Spend=106.5
608,13,_Spend=106.5,22,1,_Spend=113.63
608,13,_Spend=113.63,22,-1,_Spend=88.69
608,13,_Spend=88.69,22,-1,_Spend=63.76
608,13,_Spend=63.76,22,1,_Spend=248.98
608,13,_Spend=248.98,22,1,_Spend=362.26
608,13,_Spend=362.26,23,-1,_Spend=49.51
608,13,_Spend=49.51,23,1,_Spend=106.5
608,8,_Spend=106.5,7,0,_Spend=106.5
608,8,_Spend=106.5,7,1,_Spend=124.31
608,8,_Spend=124.31,7,0,_Spend=124.31
608,13,_Spend=124.31,20,-1,_Spend=106.5
608,13,_Spend=106.5,20,0,_Spend=106.5
608,13,_Spend=106.5,20,0,_Spend=nan
609,8,_Spend=99.38,465,0,_Spend=99.38
609,8,_Spend=99.38,983,1,_Spend=215.86
609,13,_Spend=215.86,21,-1,_Spend=31.7
609,13,_Spend=31.7,21,-1,_Spend=14.25
609,13,_Spend=14.25,21,1,_Spend=57.0
609,13,_Spend=57.0,21,0,_Spend=57.0
609,13,_Spend=57.0,21,1,_Spend=128.22
609,13,_Spend=128.22,21,-1,_Spend=65.54
609,13,_Spend=65.54,21,1,_Spend=142.12
609,13,_Spend=142.12,21,-1,_Spend=67.68
609,13,_Spend=67.68,21,1,_Spend=113.63
609,13,_Spend=113.63,21,-1,_Spend=70.88
609,13,_Spend=70.88,21,-1,_Spend=63.41
609,13,_Spend=63.41,21,1,_Spend=70.89
609,8,_Spend=70.89,922,1,_Spend=102.94
609,13,_Spend=102.94,625,-1,_Spend=99.38
609,13,_Spend=99.38,21,0,_Spend=nan
611,26,_Spend=213.01,790,-1,_Spend=191.64
611,26,_Spend=191.64,349,-1,_Spend=57.7
611,8,_Spend=57.7,6,-1,_Spend=39.18
611,8,_Spend=39.18,7,1,_Spend=51.65
611,8,_Spend=51.65,7,1,_Spend=115.4
611,8,_Spend=115.4,7,-1,_Spend=92.97
611,8,_Spend=92.97,7,1,_Spend=106.5
611,8,_Spend=106.5,7,-1,_Spend=57.7
611,26,_Spend=57.7,790,1,_Spend=60.2
611,8,_Spend=60.2,6,1,_Spend=106.5
611,8,_Spend=106.5,6,-1,_Spend=101.52
611,8,_Spend=101.52,6,-1,_Spend=50.94
611,8,_Spend=50.94,6,1,_Spend=131.44
611,8,_Spend=131.44,6,0,_Spend=131.44
611,8,_Spend=131.44,6,1,_Spend=142.12
611,8,_Spend=142.12,6,-1,_Spend=23.87
611,8,_Spend=23.87,7,1,_Spend=213.36
611,8,_Spend=213.36,7,-1,_Spend=88.69
611,8,_Spend=88.69,7,1,_Spend=331.98
611,8,_Spend=331.98,7,-1,_Spend=60.2
611,8,_Spend=60.2,91,0,_Spend=60.2
611,26,_Spend=60.2,349,1,_Spend=204.46
611,8,_Spend=204.46,6,-1,_Spend=113.98
611,8,_Spend=113.98,7,1,_Spend=302.06
611,8,_Spend=302.06,7,-1,_Spend=142.12
611,8,_Spend=142.12,7,1,_Spend=204.46
611,26,_Spend=204.46,790,-1,_Spend=106.5
611,8,_Spend=106.5,7,-1,_Spend=70.88
611,8,_Spend=70.88,6,-1,_Spend=60.2
611,8,_Spend=60.2,6,0,_Spend=60.2
611,8,_Spend=60.2,6,0,_Spend=60.2
611,8,_Spend=60.2,6,1,_Spend=70.88
611,8,_Spend=70.88,7,1,_Spend=141.06
611,8,_Spend=141.06,7,1,_Spend=177.74
611,8,_Spend=177.74,7,-1,_Spend=60.2
611,8,_Spend=60.2,91,0,_Spend=60.2
611,26,_Spend=60.2,349,1,_Spend=159.93
611,8,_Spend=159.93,6,0,_Spend=159.93
611,8,_Spend=159.93,6,1,_Spend=213.36
611,8,_Spend=213.36,6,0,_Spend=213.36
611,8,_Spend=213.36,7,-1,_Spend=71.24
611,8,_Spend=71.24,7,1,_Spend=159.93
611,13,_Spend=159.93,22,0,_Spend=159.93
611,13,_Spend=159.93,22,1,_Spend=213.36
611,13,_Spend=213.36,22,-1,_Spend=149.25
611,13,_Spend=149.25,468,-1,_Spend=127.88
611,13,_Spend=127.88,468,-1,_Spend=70.88
611,13,_Spend=70.88,21,1,_Spend=106.5
611,13,_Spend=106.5,21,-1,_Spend=19.95
611,13,_Spend=19.95,21,1,_Spend=31.7
611,13,_Spend=31.7,21,1,_Spend=70.88
611,13,_Spend=70.88,21,0,_Spend=70.88
611,13,_Spend=70.88,21,1,_Spend=356.19
611,8,_Spend=356.19,6,0,_Spend=356.19
611,8,_Spend=356.19,6,-1,_Spend=85.13
611,8,_Spend=85.13,6,1,_Spend=106.5
611,8,_Spend=106.5,65,-1,_Spend=35.62
611,8,_Spend=35.62,6,1,_Spend=70.88
611,8,_Spend=70.88,6,1,_Spend=90.47
611,8,_Spend=90.47,6,-1,_Spend=60.2
611,8,_Spend=60.2,6,1,_Spend=90.47
611,8,_Spend=90.47,6,1,_Spend=142.48
611,8,_Spend=142.48,6,-1,_Spend=90.47
611,8,_Spend=90.47,6,-1,_Spend=71.24
611,8,_Spend=71.24,6,1,_Spend=142.12
611,8,_Spend=142.12,7,1,_Spend=142.48
611,13,_Spend=142.48,22,-1,_Spend=35.62
611,13,_Spend=35.62,22,1,_Spend=142.12
611,13,_Spend=142.12,22,0,_Spend=142.12
611,13,_Spend=142.12,22,-1,_Spend=60.2
611,13,_Spend=60.2,22,1,_Spend=70.88
611,13,_Spend=70.88,22,1,_Spend=90.47
611,13,_Spend=90.47,22,0,_Spend=90.47
611,13,_Spend=90.47,22,0,_Spend=90.47
611,13,_Spend=90.47,22,-1,_Spend=71.24
611,13,_Spend=71.24,22,1,_Spend=142.12
611,26,_Spend=142.12,317,0,_Spend=142.12
611,26,_Spend=142.12,317,-1,_Spend=60.2
611,8,_Spend=60.2,91,0,_Spend=60.2
611,26,_Spend=60.2,349,1,_Spend=124.32
611,13,_Spend=124.32,530,0,_Spend=124.32
611,13,_Spend=124.32,530,1,_Spend=208.02
611,13,_Spend=208.02,960,0,_Spend=208.02
611,13,_Spend=208.02,960,-1,_Spend=50.58
611,13,_Spend=50.58,960,1,_Spend=260.74
611,13,_Spend=260.74,21,-1,_Spend=101.16
611,13,_Spend=101.16,21,0,_Spend=nan
612,8,_Spend=45.95,9,1,_Spend=111.49
612,8,_Spend=111.49,9,-1,_Spend=53.07
612,8,_Spend=53.07,7,1,_Spend=95.82
612,8,_Spend=95.82,9,-1,_Spend=70.88
612,8,_Spend=70.88,9,-1,_Spend=35.62
612,8,_Spend=35.62,9,0,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=95.82
612,8,_Spend=95.82,9,0,_Spend=95.82
612,8,_Spend=95.82,9,-1,_Spend=89.05
612,8,_Spend=89.05,7,-1,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=95.82
612,8,_Spend=95.82,9,-1,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=50.58
612,8,_Spend=50.58,7,-1,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=131.43
612,13,_Spend=131.43,22,1,_Spend=135.0
612,13,_Spend=135.0,22,1,_Spend=278.9
612,13,_Spend=278.9,22,-1,_Spend=80.15
612,13,_Spend=80.15,22,1,_Spend=106.5
612,13,_Spend=106.5,22,1,_Spend=195.2
612,13,_Spend=195.2,22,-1,_Spend=73.38
612,13,_Spend=73.38,22,-1,_Spend=67.32
612,8,_Spend=67.32,9,1,_Spend=106.5
612,8,_Spend=106.5,449,0,_Spend=106.5
612,8,_Spend=106.5,9,-1,_Spend=95.82
612,8,_Spend=95.82,9,0,_Spend=95.82
612,8,_Spend=95.82,9,-1,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=95.82
612,8,_Spend=95.82,9,-1,_Spend=56.28
612,13,_Spend=56.28,22,1,_Spend=85.13
612,13,_Spend=85.13,22,1,_Spend=135.0
612,13,_Spend=135.0,22,-1,_Spend=106.5
612,13,_Spend=106.5,22,-1,_Spend=92.26
612,13,_Spend=92.26,22,-1,_Spend=35.62
612,13,_Spend=35.62,22,1,_Spend=142.48
612,13,_Spend=142.48,22,-1,_Spend=35.62
612,8,_Spend=35.62,9,1,_Spend=78.01
612,13,_Spend=78.01,22,1,_Spend=174.18
612,13,_Spend=174.18,22,0,_Spend=174.18
612,13,_Spend=174.18,22,-1,_Spend=149.25
612,13,_Spend=149.25,22,1,_Spend=412.48
612,13,_Spend=412.48,22,-1,_Spend=70.88
612,13,_Spend=70.88,119,0,_Spend=70.88
612,13,_Spend=70.88,119,1,_Spend=195.2
612,13,_Spend=195.2,22,-1,_Spend=149.25
612,13,_Spend=149.25,22,-1,_Spend=135.0
612,13,_Spend=135.0,22,-1,_Spend=35.62
612,8,_Spend=35.62,9,0,_Spend=nan
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,-1,_Spend=127.87
614,13,_Spend=127.87,22,1,_Spend=142.12
614,13,_Spend=142.12,22,-1,_Spend=53.07
614,13,_Spend=53.07,22,1,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,-1,_Spend=127.87
614,13,_Spend=127.87,22,1,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,-1,_Spend=70.88
614,13,_Spend=70.88,22,1,_Spend=213.36
614,13,_Spend=213.36,22,0,_Spend=213.36
614,13,_Spend=213.36,510,-1,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,-1,_Spend=117.19
614,13,_Spend=117.19,22,1,_Spend=142.12
614,13,_Spend=142.12,24,-1,_Spend=135.0
614,13,_Spend=135.0,24,1,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,1,_Spend=997.02
614,13,_Spend=997.02,22,0,_Spend=997.02
614,8,_Spend=997.02,807,0,_Spend=997.02
614,8,_Spend=997.02,806,-1,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,1,_Spend=170.62
614,13,_Spend=170.62,22,-1,_Spend=159.94
614,13,_Spend=159.94,22,0,_Spend=159.94
614,13,_Spend=159.94,22,-1,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,-1,_Spend=142.12
614,13,_Spend=142.12,22,0,_Spend=142.12
614,8,_Spend=142.12,807,0,_Spend=142.12
614,8,_Spend=142.12,806,1,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,8,_Spend=142.13,806,0,_Spend=142.13
614,13,_Spend=142.13,22,0,_Spend=142.13
614,8,_Spend=142.13,807,0,_Spend=142.13
614,8,_Spend=142.13,806,1,_Spend=149.25
614,13,_Spend=149.25,22,0,_Spend=nan
615,8,_Spend=1421.98,9,-1,_Spend=496.9
615,8,_Spend=496.9,9,-1,_Spend=67.32
615,8,_Spend=67.32,9,1,_Spend=568.14
615,8,_Spend=568.14,9,1,_Spend=703.5
615,8,_Spend=703.5,9,1,_Spend=809.99
615,8,_Spend=809.99,9,-1,_Spend=326.28
615,8,_Spend=326.28,9,1,_Spend=496.9
615,8,_Spend=496.9,9,-1,_Spend=117.19
615,13,_Spend=117.19,113,-1,_Spend=95.82
615,13,_Spend=95.82,22,0,_Spend=nan
616,8,_Spend=213.36,807,-1,_Spend=135.0
616,8,_Spend=135.0,6,1,_Spend=213.36
616,8,_Spend=213.36,6,-1,_Spend=124.31
616,8,_Spend=124.31,6,-1,_Spend=85.13
616,8,_Spend=85.13,6,1,_Spend=710.98
616,8,_Spend=710.98,6,-1,_Spend=248.98
616,8,_Spend=248.98,6,-1,_Spend=92.25
616,8,_Spend=92.25,6,1,_Spend=259.67
616,8,_Spend=259.67,6,-1,_Spend=85.13
616,8,_Spend=85.13,6,1,_Spend=220.49
616,8,_Spend=220.49,481,-1,_Spend=213.36
616,8,_Spend=213.36,807,-1,_Spend=142.12
616,8,_Spend=142.12,807,0,_Spend=142.12
616,8,_Spend=142.12,807,1,_Spend=231.17
616,8,_Spend=231.17,6,-1,_Spend=117.19
616,8,_Spend=117.19,6,1,_Spend=231.17
616,8,_Spend=231.17,6,-1,_Spend=213.36
616,8,_Spend=213.36,6,1,_Spend=284.6
616,8,_Spend=284.6,6,-1,_Spend=142.12
616,8,_Spend=142.12,6,0,_Spend=142.12
616,8,_Spend=142.12,6,1,_Spend=195.2
616,8,_Spend=195.2,6,-1,_Spend=149.25
616,8,_Spend=149.25,6,1,_Spend=319.87
616,8,_Spend=319.87,6,-1,_Spend=220.49
616,8,_Spend=220.49,481,0,_Spend=220.49
616,8,_Spend=220.49,481,0,_Spend=nan
619,26,_Spend=170.62,316,1,_Spend=654.34
619,26,_Spend=654.34,529,-1,_Spend=231.17
619,2,_Spend=231.17,1023,1,_Spend=338.39
619,8,_Spend=338.39,102,-1,_Spend=154.59
619,8,_Spend=154.59,102,1,_Spend=593.79
619,8,_Spend=593.79,102,-1,_Spend=95.82
619,30,_Spend=95.82,914,1,_Spend=593.79
619,8,_Spend=593.79,102,-1,_Spend=117.19
619,8,_Spend=117.19,942,1,_Spend=338.39
619,8,_Spend=338.39,102,-1,_Spend=338.03
619,8,_Spend=338.03,102,-1,_Spend=89.39
619,8,_Spend=89.39,102,1,_Spend=338.39
619,8,_Spend=338.39,102,-1,_Spend=184.87
619,30,_Spend=184.87,345,0,_Spend=184.87
619,30,_Spend=184.87,345,1,_Spend=231.17
619,2,_Spend=231.17,559,1,_Spend=338.39
